Code,Sex,BirthDay,BirthMonth,BirthYear,Expr1005,BirthWt,MumCode,MumAge,DaysFrom1May,MotherStatus
CRE82,2,5,6,1982,CLE76,6.919999905,CLE76,6,35,True yeld
CRE84,2,4,6,1984,CLE76,7.260000191,CLE76,8,34,True yeld
CRE85,1,13,6,1985,CLE76,6.440000191,CLE76,9,43,Milk
CRM01,1,6,6,2001,OCH96,5.860000191,OCH96,5,36,True yeld
CRM03,1,7,6,2003,OCH96,8.7,OCH96,7,37,True yeld
CRM05,1,2,6,2005,OCH96,6.12,OCH96,9,32,True yeld
CRM07,2,7,6,2007,OCH96,7.440000381,OCH96,11,37,True yeld
CRM99,1,3,6,1999,OCH96,5.760000191,OCH96,3,33,Naive
CRO88,1,3,7,1988,OCH85,8.84,OCH85,3,63,Naive
CRO90,1,26,5,1990,OCH85,7.64,OCH85,5,25,True yeld
CRO92,2,4,6,1992,OCH85,7.725000191,OCH85,7,34,True yeld
CRS92,1,2,6,1992,CHI89,5.839999809,CHI89,3,32,Naive
CRT70,2,30,5,1970,CROTT,6.419999905,CROTT,4,29,Naive
CRT71,1,9,6,1971,CROTT,7.180000191,CROTT,5,39,Winter yeld
CRT74,1,2,6,1974,CROTT,7.479999809,CROTT,8,32,Winter yeld
CRT75,2,28,6,1975,CROTT,8.575000191,CROTT,9,58,Milk
CRT76,1,18,6,1976,CROTT,8.139999809,CROTT,10,48,Winter yeld
CRT77,2,6,6,1977,CROTT,6.665000191,CROTT,11,36,Milk
CRT79,2,3,6,1979,CROTT,7.240000191,CROTT,13,33,True yeld
CRT81,2,4,7,1981,CROTT,7.299999905,CROTT,15,64,True yeld
CRX12,2,28,5,2012,LMS06,8.129999619,LMS06,6,27,True yeld
CRX14,1,22,6,2014,LMS06,8.579999809,LMS06,8,52,True yeld
CRY90,2,24,5,1990,CLC79,9.76,CLC79,11,23,True yeld
CSH08,2,26,5,2008,WAL03,4.96,WAL03,5,25,Summer yeld
CSH09,2,5,6,2009,WAL03,5.44,WAL03,6,35,Winter yeld
CSH11,1,5,6,2011,WAL03,4.760000191,WAL03,8,35,True yeld
CSH12,2,9,6,2012,WAL03,3.569999905,WAL03,9,39,Winter yeld
CSH13,2,31,5,2013,WAL03,5.180000191,WAL03,10,30,Winter yeld
CSH14,1,24,6,2014,WAL03,3.680000095,WAL03,11,54,Winter yeld
CSH16,2,3,6,2016,WAL03,5.149999905,WAL03,13,33,Summer yeld
CSK01,2,4,6,2001,ANK89,6.739999905,ANK89,12,34,True yeld
CSK03,2,18,5,2003,ANK89,6.88,ANK89,14,17,True yeld
CSK93,2,14,6,1993,ANK89,6.620000191,ANK89,4,44,Naive
CSK94,2,27,5,1994,ANK89,6.339999809,ANK89,5,26,Milk
CSK95,2,22,5,1995,ANK89,5.820000095,ANK89,6,21,Summer yeld
CSK96,2,1,6,1996,ANK89,8.179999619,ANK89,7,31,Milk
CSK97,1,2,6,1997,ANK89,6.259999809,ANK89,8,32,Milk
CSK98,1,30,5,1998,ANK89,7.560000381,ANK89,9,29,Milk
CSK99,2,9,6,1999,ANK89,7.019999809,ANK89,10,39,Milk
CUC84,1,26,6,1984,UMB80,8.06,UMB80,4,56,Naive
CUC85,2,23,6,1985,UMB80,8.119999809,UMB80,5,53,Milk
CUC87,2,3,6,1987,UMB80,7.399999809,UMB80,7,33,True yeld
CUC90,2,26,5,1990,UMB80,7.300000381,UMB80,10,25,True yeld
CUC91,1,17,6,1991,UMB80,7.32,UMB80,11,47,Milk
CUC93,2,3,7,1993,UMB80,5.600000095,UMB80,13,63,True yeld
CUC94,1,8,7,1994,UMB80,7.360000191,UMB80,14,68,Winter yeld
CUK88,2,14,6,1988,CLC82,6.580000381,CLC82,6,44,Milk
CUM00,2,29,5,2000,CRC91,7.479999809,CRC91,9,28,True yeld
CUM02,2,23,6,2002,CRC91,8.920000381,CRC91,11,53,True yeld
CUM95,2,9,6,1995,CRC91,6.180000191,CRC91,4,39,Naive
CUM97,1,26,5,1997,CRC91,7.159999809,CRC91,6,25,True yeld
CUM98,1,4,6,1998,CRC91,7.379999619,CRC91,7,34,Milk
CUR78,1,11,6,1978,UPT74,6.940000191,UPT74,4,41,Naive
CUR80,1,14,6,1980,UPT74,8.719999619,UPT74,6,44,Summer yeld
CUR81,2,5,6,1981,UPT74,10.56,UPT74,7,35,Summer yeld
CUR83,1,7,6,1983,UPT74,7.479999809,UPT74,9,37,True yeld
CUR84,2,1,7,1984,UPT74,10.92,UPT74,10,61,Milk
CUR85,2,30,6,1985,UPT74,7.080000191,UPT74,11,60,Milk
CUS23,1,25,5,2023,RHB18,6.310000095,RHB18,5,24,Naive
CWR84,1,15,6,1984,LIM80,6.540000095,LIM80,4,45,Naive
CWR87,1,19,6,1987,LIM80,5.799999619,LIM80,7,49,Winter yeld
CWR88,2,19,6,1988,LIM80,7.720000191,LIM80,8,49,Winter yeld
CWR90,2,25,5,1990,LIM80,7.44,LIM80,10,24,True yeld
CWR91,2,15,6,1991,LIM80,8.560000381,LIM80,11,45,Winter yeld
CWR92,2,15,6,1992,LIM80,5.225000191,LIM80,12,45,Winter yeld
CYA09,2,17,6,2009,AZU05,3.91,AZU05,4,47,Naive
CYP19,2,30,5,2019,CPY14,7.339999809,CPY14,5,29,Naive
CYP20,2,30,5,2020,CPY14,6.940000191,CPY14,6,29,Milk
CYP21,2,10,6,2021,CPY14,6.82,CPY14,7,40,Milk
CYP23,1,1,6,2023,CPY14,7.285000191,CPY14,9,31,True yeld
DAI10,2,29,5,2010,MRG03,4.940000191,MRG03,7,28,True yeld
DAI12,2,2,6,2012,MRG03,7.539999809,MRG03,9,32,True yeld
DAI14,2,14,9,2014,MRG03,6.519999905,MRG03,11,136,True yeld
DAK12,1,31,5,2012,SOX08,4.040000095,SOX08,4,30,Naive
DAK13,2,30,5,2013,SOX08,5.239999905,SOX08,5,29,Milk
DAK15,2,28,5,2015,SOX08,8.41,SOX08,7,27,Summer yeld
DAK16,1,28,5,2016,SOX08,6.039999905,SOX08,8,27,Milk
DAK17,2,26,5,2017,SOX08,7.56,SOX08,9,25,Milk
DAK20,1,15,5,2020,SOX08,7.594999809,SOX08,12,14,Summer yeld
DAK21,1,27,5,2021,SOX08,5.919999905,SOX08,13,26,Milk
DAK22,3,18,6,2022,SOX08,,SOX08,14,48,Milk
DAN86,1,2,6,1986,BUC82,4.299999905,BUC82,4,32,Naive
DAN90,1,30,5,1990,BUC82,8.32,BUC82,8,29,Milk
DAN91,1,2,6,1991,BUC82,7.339999809,BUC82,9,32,Milk
DAN92,1,6,6,1992,BUC82,6.030000191,BUC82,10,36,Winter yeld
DAN93,2,1,7,1993,BUC82,7.06,BUC82,11,61,Winter yeld
DAN94,2,28,5,1994,BUC82,6.7,BUC82,12,27,Summer yeld
DAN95,1,19,6,1995,BUC82,7.319999619,BUC82,13,49,Winter yeld
DAN97,1,9,6,1997,BUC82,5.379999905,BUC82,15,39,Winter yeld
DAR77,1,24,5,1977,BLT73,4.28,BLT73,4,23,Naive
DAR79,2,16,7,1979,BLT73,6.009999905,BLT73,6,76,True yeld
DAR82,2,28,5,1982,BLT73,6.049999809,BLT73,9,27,True yeld
DAW09,2,1,7,2009,SLO05,6.039999809,SLO05,4,61,Naive
DAW12,1,29,5,2012,SLO05,7.009999905,SLO05,7,28,True yeld
DAW14,2,10,6,2014,SLO05,6.810000095,SLO05,9,40,True yeld
DAW16,1,1,6,2016,SLO05,6.395,SLO05,11,31,True yeld
DEC79,1,15,6,1979,COY75,4.659999905,COY75,4,45,Naive
DEC81,2,6,6,1981,COY75,8.42,COY75,6,36,True yeld
DEN13,2,15,5,2013,PRC07,6.739999905,PRC07,6,14,True yeld
DEO03,1,15,6,2003,CED99,5.929999809,CED99,4,45,Naive
DEO05,1,7,6,2005,CED99,6.580000191,CED99,6,37,True yeld
DEO07,2,7,6,2007,CED99,7.400000191,CED99,8,37,True yeld
DEW17,2,3,6,2017,MNS12,6.855000095,MNS12,5,33,Summer yeld
DEW21,1,25,5,2021,MNS12,7.239999905,MNS12,9,24,Summer yeld
DEW23,2,25,5,2023,MNS12,7.054999905,MNS12,11,24,True yeld
DIC88,1,5,6,1988,HIC84,6.680000191,HIC84,4,35,Naive
DIC89,2,2,7,1989,HIC84,7.240000191,HIC84,5,62,Winter yeld
DIC90,2,3,6,1990,HIC84,7.920000381,HIC84,6,33,Milk
DIC91,2,11,6,1991,HIC84,8.025000381,HIC84,7,41,Milk
DIC92,2,9,6,1992,HIC84,7.64,HIC84,8,39,Winter yeld
DIC93,1,15,6,1993,HIC84,8.040000381,HIC84,9,45,Winter yeld
DIC94,1,29,5,1994,HIC84,7.620000191,HIC84,10,28,Milk
DIC95,1,3,6,1995,HIC84,6.46,HIC84,11,33,Milk
DIC96,1,30,5,1996,HIC84,7.220000191,HIC84,12,29,Milk
DIC98,1,28,5,1998,HIC84,7.620000191,HIC84,14,27,True yeld
DIC99,2,16,6,1999,HIC84,5.159999809,HIC84,15,46,Winter yeld
DID09,1,16,6,2009,FDL00,6.959999619,FDL00,9,46,Milk
DIL02,2,1,6,2002,FEN90,6.860000191,FEN90,12,31,Milk
DIL97,2,4,6,1997,FEN90,5.460000095,FEN90,7,34,Summer yeld
DIL99,2,19,5,1999,FEN90,7.039999809,FEN90,9,18,Winter yeld
DIT91,2,10,6,1991,PIB83,7.660000381,PIB83,8,40,Summer yeld
DIT92,2,26,6,1992,PIB83,6.310000095,PIB83,9,56,Milk
DOC00,1,10,6,2000,HIC88,7.220000095,HIC88,12,40,Winter yeld
DOC01,2,3,6,2001,HIC88,8.510000381,HIC88,13,33,Milk
DOC03,2,15,6,2003,HIC88,8.210000191,HIC88,15,45,Milk
DOC92,2,3,6,1992,HIC88,7.339999809,HIC88,4,33,Naive
DOC93,2,5,6,1993,HIC88,8.46,HIC88,5,35,Summer yeld
DOC94,1,2,6,1994,HIC88,9.010000381,HIC88,6,32,Milk
DOC95,2,2,6,1995,HIC88,7.575000191,HIC88,7,32,Milk
DOC96,1,4,6,1996,HIC88,7.639999809,HIC88,8,34,Milk
DOC97,1,27,6,1997,HIC88,8.940000191,HIC88,9,57,Milk
DOC98,1,9,6,1998,HIC88,8.824999619,HIC88,10,39,Milk
DOC99,2,5,6,1999,HIC88,8.354999619,HIC88,11,35,Winter yeld
DOO90,1,17,6,1990,NON86,5.054999905,NON86,4,47,Naive
DOR75,2,26,5,1975,YTA72,7.840000191,YTA72,3,25,Naive
DOR76,2,13,6,1976,YTA72,7.720000191,YTA72,4,43,Milk
DOR77,2,5,6,1977,YTA72,8.380000381,YTA72,5,35,Summer yeld
DOR78,1,30,6,1978,YTA72,8.46,YTA72,6,60,Milk
DOR80,2,29,6,1980,YTA72,8.580000191,YTA72,8,59,True yeld
DOR82,1,29,7,1982,YTA72,7.539999809,YTA72,10,89,True yeld
DOR83,2,28,6,1983,YTA72,6.1,YTA72,11,58,Milk
DOT02,1,2,6,2002,LPW93,6.720000191,LPW93,9,32,True yeld
DOT04,2,22,5,2004,LPW93,6.979999905,LPW93,11,21,True yeld
DOT97,2,3,6,1997,LPW93,5.540000095,LPW93,4,33,Naive
DPU95,2,8,6,1995,DBL89,7.42,DBL89,6,38,Milk
DRE12,2,6,6,2012,PRC09,6.009999905,PRC09,3,36,Naive
DRE14,2,28,5,2014,PRC09,6.96,PRC09,5,27,True yeld
DRE15,2,21,5,2015,PRC09,5.130000095,PRC09,6,20,Milk
DRE17,2,24,5,2017,PRC09,6.500000191,PRC09,8,23,Summer yeld
DRO20,1,2,6,2020,SPY15,5.339999809,SPY15,5,32,Naive
DRO21,2,10,6,2021,SPY15,4.955,SPY15,6,40,Milk
DRO23,2,18,6,2023,SPY15,6.755000191,SPY15,8,48,True yeld
DRP03,1,6,6,2003,SAX99,5.839999809,SAX99,4,36,Naive
DRP04,1,27,5,2004,SAX99,7.220000191,SAX99,5,26,Summer yeld
DTN04,1,31,5,2004,TRT00,5.725000191,TRT00,4,30,Naive
DTN06,2,1,6,2006,TRT00,7.540000095,TRT00,6,31,True yeld
DUB06,2,1,6,2006,STI02,4.619999809,STI02,4,31,Naive
DUB08,2,30,5,2008,STI02,6.720000191,STI02,6,29,True yeld
DUB09,2,27,5,2009,STI02,5.899999809,STI02,7,26,Milk
DUB12,2,5,6,2012,STI02,7.139999809,STI02,10,35,Milk
DUB13,1,2,6,2013,STI02,6.680000095,STI02,11,32,Winter yeld
DUB14,1,8,6,2014,STI02,7.779999619,STI02,12,38,Milk
DUB15,1,6,6,2015,STI02,6.149999905,STI02,13,36,Milk
DUB16,1,15,6,2016,STI02,7.440000191,STI02,14,45,Milk
DUI87,2,8,6,1987,DOR82,6.839999809,DOR82,5,38,Summer yeld
DUI89,1,2,6,1989,DOR82,5.159999809,DOR82,7,32,True yeld
DUI91,1,20,5,1991,DOR82,6.940000191,DOR82,9,19,True yeld
DUN87,2,27,6,1987,WHA83,6.479999809,WHA83,4,57,Naive
DUN89,2,4,6,1989,WHA83,6.32,WHA83,6,34,True yeld
DUN91,1,23,5,1991,WHA83,8.14,WHA83,8,22,True yeld
DUN93,1,19,7,1993,WHA83,8.019999809,WHA83,10,79,True yeld
DUN94,1,20,6,1994,WHA83,6.41,WHA83,11,50,Winter yeld
EBO87,1,19,6,1987,PET83,3.739999905,PET83,4,49,Naive
EBO88,2,9,6,1988,PET83,6.399999809,PET83,5,39,Summer yeld
EBO90,1,9,6,1990,PET83,6.479999809,PET83,7,39,True yeld
EBO92,1,4,6,1992,PET83,5.78,PET83,9,34,True yeld
EDA09,2,5,6,2009,CHD05,5.799999905,CHD05,4,35,Naive
EDA10,1,12,6,2010,CHD05,5.524999905,CHD05,5,42,Winter yeld
EDA13,2,28,5,2013,CHD05,5.210000191,CHD05,8,27,True yeld
EDA14,1,3,6,2014,CHD05,6.710000191,CHD05,9,33,Summer yeld
EDA15,2,16,6,2015,CHD05,5.174999809,CHD05,10,46,Milk
EDA16,2,30,6,2016,CHD05,5.740000191,CHD05,11,60,Milk
EDD13,1,3,6,2013,RUF09,4.610000191,RUF09,4,33,Naive
EDD14,2,13,6,2014,RUF09,5.379999905,RUF09,5,43,Milk
EDD15,2,14,7,2015,RUF09,6.1,RUF09,6,74,Milk
EDD16,2,8,6,2016,RUF09,5.839999809,RUF09,7,38,Milk
EDD17,1,11,6,2017,RUF09,5.639999809,RUF09,8,41,Milk
EDD18,1,6,6,2018,RUF09,5.180000095,RUF09,9,36,Milk
EDD19,1,4,6,2019,RUF09,5.885000095,RUF09,10,34,Winter yeld
EGR88,2,7,7,1988,IBI84,8.500000191,IBI84,4,67,Naive
EGR90,2,18,6,1990,IBI84,7.530000191,IBI84,6,48,True yeld
EGR91,1,15,6,1991,IBI84,8.78,IBI84,7,45,Summer yeld
EGR93,2,7,6,1993,IBI84,7.710000381,IBI84,9,37,True yeld
EGR94,2,8,6,1994,IBI84,4.039999809,IBI84,10,38,Milk
EID01,2,9,6,2001,MAL93,7.98,MAL93,8,39,True yeld
EID03,1,16,5,2003,MAL93,7.220000191,MAL93,10,15,True yeld
EID05,1,2,6,2005,MAL93,6.519999905,MAL93,12,32,True yeld
EID07,1,22,6,2007,MAL93,6.32,MAL93,14,52,True yeld
EID09,2,17,5,2009,MAL93,6.340000095,MAL93,16,16,True yeld
EID97,1,10,8,1997,MAL93,7.080000191,MAL93,4,101,Naive
EIF81,1,1,7,1981,COT78,5.579999809,COT78,3,61,Naive
EKA15,2,27,5,2015,MEE11,6.539999905,MEE11,4,26,Naive
EKA17,1,26,6,2017,MEE11,7.755000191,MEE11,6,56,True yeld
EKA22,1,2,6,2022,MEE11,8.740000381,MEE11,11,32,True yeld
ELA15,2,12,6,2015,ARA11,5.479999905,ARA11,4,42,Naive
ELA17,2,15,6,2017,ARA11,6.075000191,ARA11,6,45,True yeld
ELI19,2,18,5,2019,LEI15,7.024999905,LEI15,4,17,Naive
ELK17,1,28,5,2017,LEI13,7.609999809,LEI13,4,27,Naive
ELK18,1,8,6,2018,LEI13,7.775,LEI13,5,38,Milk
ELK19,2,3,6,2019,LEI13,7.609999809,LEI13,6,33,Milk
ELK20,2,1,6,2020,LEI13,7.080000191,LEI13,7,31,Milk
ELK21,2,27,5,2021,LEI13,7.540000095,LEI13,8,26,Milk
ELK22,1,1,6,2022,LEI13,7.810000095,LEI13,9,31,Milk
ELK23,2,22,5,2023,LEI13,7.830000381,LEI13,10,21,Milk
EMB08,1,4,6,2008,CND04,6.479999809,CND04,4,34,Naive
EMB10,2,3,6,2010,CND04,6.440000191,CND04,6,33,True yeld
EMB12,1,21,5,2012,CND04,6.4,CND04,8,20,True yeld
EMB13,1,28,5,2013,CND04,4.030000191,CND04,9,27,Milk
EMB14,2,11,6,2014,CND04,6.720000095,CND04,10,41,Winter yeld
EME21,2,30,5,2021,PRL17,7.540000095,PRL17,4,29,Naive
EMU15,2,18,6,2015,LYR12,5.740000095,LYR12,3,48,Naive
EMU16,2,8,6,2016,LYR12,6.92,LYR12,4,38,Winter yeld
EMU18,1,26,5,2018,LYR12,7.440000191,LYR12,6,25,True yeld
EMU19,1,3,6,2019,LYR12,7.159999809,LYR12,7,33,Milk
EMU20,2,26,5,2020,LYR12,7.980000381,LYR12,8,25,Milk
EMU21,1,30,5,2021,LYR12,6.780000095,LYR12,9,29,Milk
EMU22,1,2,6,2022,LYR12,6.91,LYR12,10,32,Milk
EMU23,1,28,5,2023,LYR12,7.880000381,LYR12,11,27,Milk
EOL84,1,15,6,1984,CAN80,6.449999905,CAN80,4,45,Naive
EOL86,1,11,6,1986,CAN80,7.880000381,CAN80,6,41,True yeld
EOL88,1,3,6,1988,CAN80,6.820000095,CAN80,8,33,True yeld
EOL91,2,7,6,1991,CAN80,7.28,CAN80,11,37,True yeld
EQU92,1,31,5,1992,INI87,6.96,INI87,5,30,Naive
ESP05,1,12,6,2005,LTE02,7.009999905,LTE02,3,42,Naive
ETN01,2,8,6,2001,ALD94,6.56,ALD94,7,38,Milk
ETN03,2,23,5,2003,ALD94,8.479999809,ALD94,9,22,True yeld
ETN97,2,5,6,1997,ALD94,6.979999809,ALD94,3,35,Naive
FAG79,1,8,6,1979,CHE73,4.275,CHE73,6,38,True yeld
FAG81,1,20,6,1981,CHE73,6.040000095,CHE73,8,50,True yeld
FAL03,1,6,6,2003,CHP94,7.540000095,CHP94,9,36,True yeld
FAL99,1,6,6,1999,CHP94,5.755000191,CHP94,5,36,Summer yeld
FAN83,1,20,6,1983,COL80,4.600000095,COL80,3,50,Naive
FAN85,2,31,5,1985,COL80,6.739999905,COL80,5,30,True yeld
FAN86,1,13,7,1986,COL80,4.28,COL80,6,73,Milk
FAN87,2,19,6,1987,COL80,5.28,COL80,7,49,Winter yeld
FAN88,1,10,6,1988,COL80,3.895,COL80,8,40,Milk
FAN90,1,28,5,1990,COL80,6.810000095,COL80,10,27,True yeld
FAN92,2,24,5,1992,COL80,5.739999905,COL80,12,23,True yeld
FAN93,1,3,6,1993,COL80,6.600000095,COL80,13,33,Summer yeld
FAN94,1,5,6,1994,COL80,3.280000095,COL80,14,35,Milk
FAN95,2,25,5,1995,COL80,3.494999905,COL80,15,24,Summer yeld
FAN96,1,30,5,1996,COL80,3.299999952,COL80,16,29,Summer yeld
FAT20,2,,,2020,ARA15,5.699999809,ARA15,5,,Naive
FBB22,2,3,6,2022,BOO19,2.840000048,BOO19,3,33,Naive
FDL00,1,15,6,2000,VIO89,4.220000191,VIO89,11,45,Milk
FDL03,1,3,6,2003,VIO89,6.549999809,VIO89,14,33,True yeld
FDL06,2,2,6,2006,VIO89,4.14,VIO89,17,32,Summer yeld
FDL93,1,2,6,1993,VIO89,4.630000095,VIO89,4,32,Naive
FDL94,1,30,5,1994,VIO89,5.024999905,VIO89,5,29,Milk
FDL96,1,18,5,1996,VIO89,5.899999809,VIO89,7,17,True yeld
FDL97,2,1,6,1997,VIO89,5.994999905,VIO89,8,31,Milk
FDL99,1,12,5,1999,VIO89,5.12,VIO89,10,11,True yeld
FEA85,2,16,6,1985,PLO82,4.680000191,PLO82,3,46,Naive
FEA88,1,10,6,1988,PLO82,6.42,PLO82,6,40,Milk
FEA89,1,15,6,1989,PLO82,6.080000191,PLO82,7,45,Winter yeld
FEA90,2,4,6,1990,PLO82,7.140000191,PLO82,8,34,Winter yeld
FEA91,1,4,6,1991,PLO82,4.82,PLO82,9,34,Milk
FEA92,2,6,6,1992,PLO82,7.239999905,PLO82,10,36,Winter yeld
FEA94,1,9,6,1994,PLO82,5.720000191,PLO82,12,39,Milk
FEA95,1,8,6,1995,PLO82,5.64,PLO82,13,38,Milk
FEA96,2,6,6,1996,PLO82,6.800000191,PLO82,14,36,Milk
FEA97,1,6,6,1997,PLO82,6.28,PLO82,15,36,Summer yeld
FEA98,2,13,6,1998,PLO82,3.92,PLO82,16,43,Milk
FEE73,2,31,5,1973,FEEDE,6.400000095,FEEDE,7,30,Milk
FEE74,1,20,6,1974,FEEDE,7.654999809,FEEDE,8,50,Milk
FEE75,1,6,7,1975,FEEDE,6.940000191,FEEDE,9,66,Winter yeld
FEN86,2,10,6,1986,RED82,7.839999809,RED82,4,40,Naive
FEN89,1,27,5,1989,RED82,5.44,RED82,7,26,True yeld
FEN90,1,25,5,1990,RED82,6.040000095,RED82,8,24,Milk
FEN91,2,4,6,1991,RED82,6.82,RED82,9,34,Milk
FEN92,2,4,6,1992,RED82,6.599999619,RED82,10,34,Milk
FIB13,1,30,5,2013,FMR06,5.690000095,FMR06,7,29,Milk
FID82,1,11,6,1982,VER78,6.109999809,VER78,4,41,Naive
FID83,1,14,6,1983,VER78,5.839999809,VER78,5,44,Winter yeld
FID84,2,20,6,1984,VER78,6.109999809,VER78,6,50,Winter yeld
FID85,2,6,7,1985,VER78,7.840000095,VER78,7,66,Milk
FID86,1,28,6,1986,VER78,5.28,VER78,8,58,Winter yeld
FID87,2,22,6,1987,VER78,6.94,VER78,9,52,Milk
FID88,2,24,6,1988,VER78,6.340000095,VER78,10,54,Winter yeld
FID89,1,29,6,1989,VER78,4.705000095,VER78,11,59,Winter yeld
FID90,1,23,6,1990,VER78,5.240000191,VER78,12,53,Winter yeld
FIE87,1,5,7,1987,SIE82,5.879999905,SIE82,5,65,Naive
FIE92,2,29,5,1992,SIE82,6.360000191,SIE82,10,28,True yeld
FIJ98,1,17,6,1998,ALD95,5.14,ALD95,3,47,Naive
FIL90,1,28,5,1990,EIF81,7.740000381,EIF81,9,27,True yeld
FIL92,2,14,6,1992,EIF81,8.440000191,EIF81,11,44,True yeld
FIN93,1,31,5,1993,FEN89,5.06,FEN89,4,30,Naive
FIN95,2,31,5,1995,FEN89,5.839999809,FEN89,6,30,Milk
FIN97,1,3,6,1997,FEN89,5.940000191,FEN89,8,33,Milk
FIR75,2,27,5,1975,BUL70,5.049999809,BUL70,5,26,Summer yeld
FIR76,2,23,6,1976,BUL70,3.879999905,BUL70,6,53,Milk
FIR77,2,1,6,1977,BUL70,6.925,BUL70,7,31,Summer yeld
FIR78,2,9,6,1978,BUL70,5.609999809,BUL70,8,39,Milk
FIR79,2,21,5,1979,BUL70,5.379999905,BUL70,9,20,Summer yeld
FIR81,2,30,5,1981,BUL70,6.620000191,BUL70,11,29,True yeld
FIS85,2,19,6,1985,CRA81,5.94,CRA81,4,49,Naive
FLA85,1,8,6,1985,UPT79,7.280000191,UPT79,6,38,Summer yeld
FLA88,2,16,6,1988,UPT79,7.28,UPT79,9,46,Milk
FLA90,2,2,6,1990,UPT79,6.34,UPT79,11,32,True yeld
FLA91,2,19,6,1991,UPT79,6.87,UPT79,12,49,Milk
FLA93,2,2,7,1993,UPT79,6.42,UPT79,14,62,True yeld
FLG00,2,10,6,2000,ANK90,6.2,ANK90,10,40,True yeld
FLG95,2,2,6,1995,ANK90,7.099999905,ANK90,5,32,Naive
FLG97,1,22,5,1997,ANK90,6.739999619,ANK90,7,21,Summer yeld
FLG98,1,25,6,1998,ANK90,6.740000191,ANK90,8,55,Milk
FLM15,2,6,6,2015,EMB12,7.130000095,EMB12,3,36,Naive
FLM16,2,31,5,2016,EMB12,7.130000095,EMB12,4,30,Milk
FLM18,2,31,5,2018,EMB12,7.720000191,EMB12,6,30,True yeld
FLM19,1,25,5,2019,EMB12,7.92,EMB12,7,24,Milk
FLU10,2,9,6,2010,PCO06,5.079999809,PCO06,4,39,Naive
FLU13,1,19,5,2013,PCO06,6.210000191,PCO06,7,18,Summer yeld
FLU14,1,7,6,2014,PCO06,4.310000095,PCO06,8,37,Milk
FLU15,2,31,5,2015,PCO06,7.039999905,PCO06,9,30,Summer yeld
FLY82,1,6,6,1982,LTF74,5.119999809,LTF74,8,36,True yeld
FMR04,1,2,6,2004,HOL00,6.195000191,HOL00,4,32,Naive
FMR06,1,3,6,2006,HOL00,6.879999905,HOL00,6,33,True yeld
FMR08,1,28,5,2008,HOL00,6.440000191,HOL00,8,27,True yeld
FMR09,2,10,6,2009,HOL00,7.710000191,HOL00,9,40,Winter yeld
FNY01,1,3,6,2001,FOP97,3.519999905,FOP97,4,33,Naive
FOL75,2,29,5,1975,MOD72,5.870000095,MOD72,3,28,Naive
FOL80,1,14,6,1980,MOD72,6.624999809,MOD72,8,44,True yeld
FOL81,2,1,6,1981,MOD72,7.955,MOD72,9,31,Summer yeld
FOL83,1,29,5,1983,MOD72,6.28,MOD72,11,28,True yeld
FOL84,2,11,6,1984,MOD72,7.399999809,MOD72,12,41,Milk
FOL86,2,6,6,1986,MOD72,6.554999905,MOD72,14,36,True yeld
FOL88,2,4,6,1988,MOD72,7.419999905,MOD72,16,34,True yeld
FOP94,2,14,6,1994,DAN90,5.88,DAN90,4,44,Naive
FOP97,1,2,6,1997,DAN90,5.899999809,DAN90,7,32,Winter yeld
FOP98,2,14,6,1998,DAN90,6.619999809,DAN90,8,44,Milk
FOP99,1,19,6,1999,DAN90,6.7,DAN90,9,49,Winter yeld
FOU00,2,9,6,2000,SUL90,2.5,SUL90,10,39,Winter yeld
FOU01,1,8,6,2001,SUL90,4.839999809,SUL90,11,38,Summer yeld
FOU03,1,1,6,2003,SUL90,4.239999905,SUL90,13,31,True yeld
FOU06,1,28,5,2006,SUL90,,SUL90,16,27,Summer yeld
FOU07,2,4,6,2007,SUL90,2.44,SUL90,17,34,Summer yeld
FOU95,1,10,6,1995,SUL90,2.750000048,SUL90,5,40,Summer yeld
FOU97,2,8,6,1997,SUL90,5.540000095,SUL90,7,38,True yeld
FOU99,2,1,6,1999,SUL90,5.479999905,SUL90,9,31,True yeld
FRA00,1,21,5,2000,PEN90,7.240000191,PEN90,10,20,True yeld
FRA01,2,25,5,2001,PEN90,7.940000191,PEN90,11,24,Summer yeld
FRA03,1,21,5,2003,PEN90,8.220000191,PEN90,13,20,True yeld
FRA04,1,17,5,2004,PEN90,6.92,PEN90,14,16,Summer yeld
FRA94,2,9,6,1994,PEN90,7.44,PEN90,4,39,Naive
FRA95,2,4,6,1995,PEN90,6.639999809,PEN90,5,34,Milk
FRA96,2,4,6,1996,PEN90,8.079999809,PEN90,6,34,Milk
FRA98,2,29,5,1998,PEN90,8.809999619,PEN90,8,28,True yeld
FRE83,1,24,6,1983,THO78,6.680000095,THO78,5,54,Summer yeld
FRE85,2,9,6,1985,THO78,5.899999809,THO78,7,39,True yeld
FRE87,2,8,6,1987,THO78,6.440000191,THO78,9,38,True yeld
FRE89,1,4,6,1989,THO78,5.479999809,THO78,11,34,True yeld
FRE90,2,8,6,1990,THO78,6.810000095,THO78,12,38,Milk
FRO89,2,10,6,1989,BIL84,5.925,BIL84,5,40,Naive
FRO91,2,22,7,1991,BIL84,6.14,BIL84,7,82,Winter yeld
FRO93,1,8,6,1993,BIL84,6.740000191,BIL84,9,38,Summer yeld
